[2022-02-11 10:26:10,366] MainProcess                       | root    | INFO : starting <session.py>
[2022-02-11 10:32:33,871] Parser-10:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:32:35,846] Parser-10:1                       | sparser | INFO : saved: Spark_GetCompanyExecutionProceedings_ExecutionProceedings_20211220.parquet
[2022-02-11 10:32:35,851] Parser-10:1                       | sparser | INFO : saved: Spark_GetCompanyExecutionProceedings_Main_20211220.parquet
[2022-02-11 10:32:35,887] GetCompanyExecutionProceedings    | root    | INFO : time elapsed: 105.8059515953064
[2022-02-11 10:32:44,472] Parser-11:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:32:48,395] Parser-11:1                       | sparser | INFO : saved: Spark_GetCompanyCounterparties_Sources_20211220.parquet
[2022-02-11 10:32:55,059] Parser-11:1                       | sparser | INFO : saved: Spark_GetCompanyCounterparties_Counterparties_20211220.parquet
[2022-02-11 10:32:55,065] Parser-11:1                       | sparser | INFO : saved: Spark_GetCompanyCounterparties_Main_20211220.parquet
[2022-02-11 10:32:55,208] GetCompanyCounterparties          | root    | INFO : time elapsed: 125.12383365631104
[2022-02-11 10:32:55,609] GetCompanyFinancialAnalysis       | root    | INFO : GetCompanyFinancialAnalysis num arguments: 68177
[2022-02-11 10:32:55,610] GetCompanyLicenses                | root    | INFO : GetCompanyLicenses num arguments: 68177
[2022-02-11 10:32:55,622] GetCompanyFinancialAnalysis       | root    | INFO : started consumer
[2022-02-11 10:32:55,623] GetCompanyLicenses                | root    | INFO : started consumer
[2022-02-11 10:32:55,624] Parser-13:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:32:55,624] Parser-12:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:33:55,599] Parser-13:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:33:55,614] Parser-13:1                       | sparser | INFO : saved: Spark_GetCompanyFinancialAnalysis_FinancialAnalysis_20211220.parquet
[2022-02-11 10:33:55,619] Parser-13:1                       | sparser | INFO : saved: Spark_GetCompanyFinancialAnalysis_FinIndicators_20211220.parquet
[2022-02-11 10:33:55,624] Parser-13:1                       | sparser | INFO : saved: Spark_GetCompanyFinancialAnalysis_Main_20211220.parquet
[2022-02-11 10:33:55,631] GetCompanyFinancialAnalysis       | root    | INFO : time elapsed: 60.37990045547485
[2022-02-11 10:33:55,644] Parser-12:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:33:55,782] Parser-12:1                       | sparser | INFO : saved: Spark_GetCompanyLicenses_Licenses_20211220.parquet
[2022-02-11 10:33:55,786] Parser-12:1                       | sparser | INFO : saved: Spark_GetCompanyLicenses_Main_20211220.parquet
[2022-02-11 10:33:55,800] GetCompanyLicenses                | root    | INFO : time elapsed: 60.55219531059265
[2022-02-11 10:33:56,174] GetCompanyRiskFactors             | root    | INFO : GetCompanyRiskFactors num arguments: 68177
[2022-02-11 10:33:56,174] GetCompanyPaymentDiscipline       | root    | INFO : GetCompanyPaymentDiscipline num arguments: 68177
[2022-02-11 10:33:56,185] GetCompanyRiskFactors             | root    | INFO : started consumer
[2022-02-11 10:33:56,186] GetCompanyPaymentDiscipline       | root    | INFO : started consumer
[2022-02-11 10:33:56,187] Parser-14:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:33:56,187] Parser-15:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:34:55,859] Parser-15:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:34:55,867] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_PaymentIndexValues_20211220.parquet
[2022-02-11 10:34:55,879] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_PaymentIndexDynamics_20211220.parquet
[2022-02-11 10:34:55,887] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_AnalysisByAmount_20211220.parquet
[2022-02-11 10:34:55,897] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_Overdue_20211220.parquet
[2022-02-11 10:34:55,904] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_AnalysisByIndustry_20211220.parquet
[2022-02-11 10:34:55,907] Parser-15:1                       | sparser | INFO : saved: Spark_GetCompanyPaymentDiscipline_Main_20211220.parquet
[2022-02-11 10:34:55,914] GetCompanyPaymentDiscipline       | root    | INFO : time elapsed: 60.090763568878174
[2022-02-11 10:34:57,837] Parser-14:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:34:57,845] Parser-14:1                       | sparser | INFO : saved: Spark_GetCompanyRiskFactors_ConsolidatedIndicator_20211220.parquet
[2022-02-11 10:34:57,853] Parser-14:1                       | sparser | INFO : saved: Spark_GetCompanyRiskFactors_Main_20211220.parquet
[2022-02-11 10:34:57,857] Parser-14:1                       | sparser | INFO : saved: Spark_GetCompanyRiskFactors_RiskFactors_20211220.parquet
[2022-02-11 10:34:57,864] GetCompanyRiskFactors             | root    | INFO : time elapsed: 62.043890714645386
[2022-02-11 10:34:58,242] GetCompanyStructure               | root    | INFO : GetCompanyStructure num arguments: 68177
[2022-02-11 10:34:58,242] GetCompanyExtendedReport          | root    | INFO : GetCompanyExtendedReport num arguments: 68177
[2022-02-11 10:34:58,255] GetCompanyStructure               | root    | INFO : started consumer
[2022-02-11 10:34:58,255] GetCompanyExtendedReport          | root    | INFO : started consumer
[2022-02-11 10:34:58,256] Parser-17:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:34:58,257] Parser-16:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:35:57,798] Parser-17:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:35:57,823] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_Coowners_20211220.parquet
[2022-02-11 10:35:57,850] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_Branch_20211220.parquet
[2022-02-11 10:35:57,865] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_AffiliatedCompanies_20211220.parquet
[2022-02-11 10:35:57,872] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_NonprofitOrganizationsRosstat_20211220.parquet
[2022-02-11 10:35:57,877] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_Main_20211220.parquet
[2022-02-11 10:35:57,879] Parser-17:1                       | sparser | INFO : saved: Spark_GetCompanyStructure_CoownerEGRUL_Pledge_20211220.parquet
[2022-02-11 10:35:57,889] GetCompanyStructure               | root    | INFO : time elapsed: 60.00217056274414
[2022-02-11 10:35:59,769] Parser-16:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:35:59,798] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_OKVED2List_20211220.parquet
[2022-02-11 10:35:59,803] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_ChangesInNameAndLegalForm_20211220.parquet
[2022-02-11 10:35:59,805] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_CharterCapitalHistory_20211220.parquet
[2022-02-11 10:35:59,814] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_LeaderList_20211220.parquet
[2022-02-11 10:35:59,829] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_Addresses_20211220.parquet
[2022-02-11 10:35:59,841] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_PhoneList_20211220.parquet
[2022-02-11 10:35:59,963] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_IncludeInList_20211220.parquet
[2022-02-11 10:35:59,968] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_ConsolidatedIndicator_20211220.parquet
[2022-02-11 10:35:59,982] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_SubmittedStatements_20211220.parquet
[2022-02-11 10:35:59,993] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_RegistrationCertificates_20211220.parquet
[2022-02-11 10:36:00,634] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_Finance_20211220.parquet
[2022-02-11 10:36:00,638] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_BoardOfDirectors_ExecutiveBody_20211220.parquet
[2022-02-11 10:36:00,641] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_PersonsWithoutWarrant_20211220.parquet
[2022-02-11 10:36:00,655] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_StateContracts_20211220.parquet
[2022-02-11 10:36:00,673] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_ArbitrationCases_20211220.parquet
[2022-02-11 10:36:00,706] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_Main_20211220.parquet
[2022-02-11 10:36:00,709] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_StaffNumberFTS_20211220.parquet
[2022-02-11 10:36:00,712] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_IncludeInList_AddInfo_20211220.parquet
[2022-02-11 10:36:00,901] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_FinanceAndTaxesFTS_20211220.parquet
[2022-02-11 10:36:00,917] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_AccessibleFinData_20211220.parquet
[2022-02-11 10:36:00,918] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_SpecialTaxRegimes_20211220.parquet
[2022-02-11 10:36:00,934] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_BankruptcyMessage_20211220.parquet
[2022-02-11 10:36:00,965] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_FrozenAccounts_20211220.parquet
[2022-02-11 10:36:00,967] Parser-16:1                       | sparser | INFO : saved: Spark_GetCompanyExtendedReport_BankruptcyArbitrationCases_20211220.parquet
[2022-02-11 10:36:00,994] GetCompanyExtendedReport          | root    | INFO : time elapsed: 63.11067509651184
[2022-02-11 10:36:01,374] GetCompanyPredecessorSuccessor    | root    | INFO : GetCompanyPredecessorSuccessor num arguments: 68177
[2022-02-11 10:36:01,375] GetCompanyAccountingReport        | root    | INFO : GetCompanyAccountingReport num arguments: 68177
[2022-02-11 10:36:01,386] GetCompanyPredecessorSuccessor    | root    | INFO : started consumer
[2022-02-11 10:36:01,386] GetCompanyAccountingReport        | root    | INFO : started consumer
[2022-02-11 10:36:01,387] Parser-18:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:36:01,388] Parser-19:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:36:59,654] Parser-18:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:36:59,664] Parser-18:1                       | sparser | INFO : saved: Spark_GetCompanyPredecessorSuccessor_Reorganizations_20211220.parquet
[2022-02-11 10:36:59,667] Parser-18:1                       | sparser | INFO : saved: Spark_GetCompanyPredecessorSuccessor_Main_20211220.parquet
[2022-02-11 10:36:59,673] GetCompanyPredecessorSuccessor    | root    | INFO : time elapsed: 58.659635066986084
[2022-02-11 10:37:01,448] Parser-19:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:37:02,146] Parser-19:1                       | sparser | INFO : saved: Spark_GetCompanyAccountingReport_Period_20211220.parquet
[2022-02-11 10:37:02,152] Parser-19:1                       | sparser | INFO : saved: Spark_GetCompanyAccountingReport_Main_20211220.parquet
[2022-02-11 10:37:02,169] GetCompanyAccountingReport        | root    | INFO : time elapsed: 61.1529586315155
[2022-02-11 10:37:02,313] GetEntrepreneurShortReport        | root    | INFO : GetEntrepreneurShortReport num arguments: 21535
[2022-02-11 10:37:02,325] GetEntrepreneurShortReport        | root    | INFO : started consumer
[2022-02-11 10:37:02,327] Parser-20:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:37:02,563] GetOwnershipHierarchy             | root    | INFO : GetOwnershipHierarchy num arguments: 68177
[2022-02-11 10:37:02,575] GetOwnershipHierarchy             | root    | INFO : started consumer
[2022-02-11 10:37:02,577] Parser-21:1                       | sparser | INFO : consumer started processing responses
[2022-02-11 10:38:01,870] Parser-20:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:38:01,892] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_OKVED2List_20211220.parquet
[2022-02-11 10:38:01,896] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_SubmittedStatements_20211220.parquet
[2022-02-11 10:38:01,898] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_IncludeInList_20211220.parquet
[2022-02-11 10:38:01,901] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_IncludeInList_AddInfo_20211220.parquet
[2022-02-11 10:38:01,920] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_Main_20211220.parquet
[2022-02-11 10:38:01,921] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_LinkedOGRNIP_20211220.parquet
[2022-02-11 10:38:01,923] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_RegistrationCertificates_20211220.parquet
[2022-02-11 10:38:01,925] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_ArbitrationCases_20211220.parquet
[2022-02-11 10:38:01,927] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_FrozenAccounts_20211220.parquet
[2022-02-11 10:38:01,928] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_StateContracts_20211220.parquet
[2022-02-11 10:38:01,929] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_PhoneList_20211220.parquet
[2022-02-11 10:38:01,930] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_BankruptcyMessage_20211220.parquet
[2022-02-11 10:38:01,932] Parser-20:1                       | sparser | INFO : saved: Spark_GetEntrepreneurShortReport_BankruptcyArbitrationCases_20211220.parquet
[2022-02-11 10:38:01,939] GetEntrepreneurShortReport        | root    | INFO : time elapsed: 59.75075554847717
[2022-02-11 10:38:02,355] Parser-21:1                       | sparser | INFO : consumer processed all items in queue (None element found)
[2022-02-11 10:38:02,370] Parser-21:1                       | sparser | INFO : saved: Spark_GetOwnershipHierarchy_Coowners_20211220.parquet
[2022-02-11 10:38:02,374] Parser-21:1                       | sparser | INFO : saved: Spark_GetOwnershipHierarchy_Main_20211220.parquet
[2022-02-11 10:38:02,381] GetOwnershipHierarchy             | root    | INFO : time elapsed: 60.18957781791687
[2022-02-11 10:38:02,395] MainProcess                       | root    | INFO : starting <uploading.py>
[2022-02-11 10:38:02,488] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetChangedCompanies_Main_20211220.parquet
[2022-02-11 10:38:02,865] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetChangedEntrepreneurs_Main_20211220.parquet
[2022-02-11 10:38:03,058] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanyArbitrationSummary_FaceResult_20211220.parquet
[2022-02-11 10:38:03,088] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanyArbitrationSummary_ByType_20211220.parquet
[2022-02-11 10:38:03,128] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanyArbitrationSummary_ByYear_20211220.parquet
[2022-02-11 10:38:03,185] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanyArbitrationSummary_Main_20211220.parquet
[2022-02-11 10:38:03,216] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_AddInfo_20211220.parquet
[2022-02-11 10:38:03,243] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_Finance_20211220.parquet
[2022-02-11 10:38:03,282] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_Phones_20211220.parquet
[2022-02-11 10:38:03,333] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_ListName_20211220.parquet
[2022-02-11 10:38:03,371] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_Factor_20211220.parquet
[2022-02-11 10:38:03,437] MainProcess                       | bucket  | INFO : uploaded file: Spark_GetCompanySparkRisksReportXML_Auditors_20211220.parquet
